,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
11112,596,9,z,10.0,7.0,case,z,ADP,RR--2----------,"{'AdpType': 'Prep', 'Case': 'Gen'}","[['case', 10]]",{'LId': 'z-1'}
11113,596,10,Francie,8.0,30.0,obl,Francie,PROPN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'NameType': 'Geo', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:z:gen', 8]]",{'SpaceAfter': 'No'}
11114,596,11,.,8.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 8]]",
11115,597,1,Do,2.0,7.0,case,do,ADP,RR--2----------,"{'AdpType': 'Prep', 'Case': 'Gen'}","[['case', 2]]",{'LId': 'do-1'}
11116,597,2,roku,8.0,30.0,obl,rok,NOUN,NNIS2-----A---1,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:do:gen', 8]]",
11117,597,3,1563,2.0,28.0,nummod,1563,NUM,C=-------------,"{'NumForm': 'Digit', 'NumType': 'Card'}","[['nummod', 2]]",
11118,597,4,se,8.0,19.0,expl:pass,se,PRON,P7-X4----------,"{'Case': 'Acc', 'PronType': 'Prs', 'Reflex': 'Yes', 'Variant': 'Short'}","[['expl:pass', 8]]",{'LGloss': '(zvr._zájmeno/částice)'}
11119,597,5,počet,8.0,27.0,nsubj:pass,počet,NOUN,NNIS1-----A----,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj:pass', 8]]",
11120,597,6,obyvatel,5.0,26.0,nmod,obyvatel,NOUN,NNMP2-----A---1,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:gen', 5]]",
11121,597,7,Benátek,6.0,26.0,nmod,Benátky,PROPN,NNFP2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'NameType': 'Geo', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:gen', 6]]",
11122,597,8,snížil,0.0,35.0,root,snížit,VERB,VpYS---XR-AA---,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
11123,597,9,na,11.0,7.0,case,na,ADP,RR--4----------,"{'AdpType': 'Prep', 'Case': 'Acc'}","[['case', 11]]",{'LId': 'na-1'}
11124,597,10,zhruba,11.0,3.0,advmod:emph,zhruba,ADV,Db-------------,,"[['advmod:emph', 11]]",
11125,597,11,168,8.0,30.0,obl,168,NUM,C=-------------,"{'NumForm': 'Digit', 'NumType': 'Card'}","[['obl:na:acc', 8]]",
11126,597,12,tisíc,11.0,11.0,compound,tisíc,NUM,ClXS4----------,"{'Case': 'Acc', 'Number': 'Sing', 'NumForm': 'Word', 'NumType': 'Card', 'NumValue': '1,2,3'}","[['compound', 11]]","{'SpaceAfter': 'No', 'LId': 'tisíc-1', 'LNumValue': '1000'}"
11127,597,13,.,8.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 8]]",
11128,598,1,Vzdělání,6.0,27.0,nsubj:pass,vzdělání,NOUN,NNNS1-----A----,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['nsubj:pass', 6]]",{'LDeriv': 'vzdělat'}
11129,598,2,v,4.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 4]]",{'LId': 'v-1'}
11130,598,3,období,2.0,20.0,fixed,období,NOUN,NNNS6-----A----,"{'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['fixed', 2]]",
11131,598,4,renesance,1.0,26.0,nmod,renezance,NOUN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:v_období:gen', 1]]",
11132,598,5,se,6.0,19.0,expl:pv,se,PRON,P7-X4----------,"{'Case': 'Acc', 'PronType': 'Prs', 'Reflex': 'Yes', 'Variant': 'Short'}","[['expl:pv', 6]]",{'LGloss': '(zvr._zájmeno/částice)'}
11133,598,6,skládalo,0.0,35.0,root,skládat,VERB,VpNS---XR-AA---,"{'Aspect': 'Imp', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
11134,598,7,především,9.0,3.0,advmod:emph,především,ADV,Db-------------,,"[['advmod:emph', 9]]",{'LId': 'především-1'}
11135,598,8,ze,9.0,7.0,case,z,ADP,RV--2----------,"{'AdpType': 'Voc', 'Case': 'Gen'}","[['case', 9]]",{'LId': 'z-1'}
11136,598,9,studia,6.0,30.0,obl,studium,NOUN,NNNS2-----A----,"{'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:z:gen', 6]]",
11137,598,10,antické,11.0,4.0,amod,antický,ADJ,AAFS2----1A----,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 11]]",
11138,598,11,literatury,9.0,26.0,nmod,literatura,NOUN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:gen', 9]]",
11139,598,12,a,13.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 13]]",{'LId': 'a-1'}
11140,598,13,historie,11.0,12.0,conj,historie,NOUN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:gen', 9], ['conj', 11]]",{'SpaceAfter': 'No'}
11141,598,14,",",17.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 17]]",
11142,598,15,jelikož,17.0,25.0,mark,jelikož,SCONJ,"J,-------------",,"[['mark', 17]]",
11143,598,16,se,17.0,19.0,expl:pass,se,PRON,P7-X4----------,"{'Case': 'Acc', 'PronType': 'Prs', 'Reflex': 'Yes', 'Variant': 'Short'}","[['expl:pass', 17]]",{'LGloss': '(zvr._zájmeno/částice)'}
11144,598,17,předpokládalo,6.0,2.0,advcl,předpokládat,VERB,VpNS---XR-AA---,"{'Aspect': 'Imp', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['advcl:jelikož', 6]]",{'SpaceAfter': 'No'}
11145,598,18,",",22.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 22]]",
11146,598,19,že,22.0,25.0,mark,že,SCONJ,"J,-------------",,"[['mark', 22]]",{'LId': 'že-1'}
11147,598,20,klasická,21.0,4.0,amod,klasický,ADJ,AANP1----1A----,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Plur', 'Polarity': 'Pos'}","[['amod', 21]]",
11148,598,21,studia,22.0,27.0,nsubj,studium,NOUN,NNNP1-----A----,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nsubj', 22]]",
11149,598,22,poskytují,17.0,14.0,csubj:pass,poskytovat,VERB,VB-P---3P-AA---,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['csubj:pass', 17]]",
11150,598,23,studujícím,22.0,30.0,obl:arg,studující,ADJ,AGNS7-----A----,"{'Aspect': 'Imp', 'Case': 'Ins', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}","[['obl:arg:ins', 22]]",{'LDeriv': 'studovat'}
11151,598,24,morální,25.0,4.0,amod,morální,ADJ,AANS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 25]]",
11152,598,25,ponaučení,22.0,29.0,obj,ponaučení,NOUN,NNNS4-----A----,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['obj', 22]]",{'LDeriv': 'ponaučit'}
11153,598,26,a,28.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 28]]",{'LId': 'a-1'}
11154,598,27,hluboké,28.0,4.0,amod,hluboký,ADJ,AANS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 28]]",
11155,598,28,porozumění,25.0,12.0,conj,porozumění,NOUN,NNNS4-----A----,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['obj', 22], ['conj', 25]]",{'LDeriv': 'porozumět'}
11156,598,29,pro,31.0,7.0,case,pro,ADP,RR--4----------,"{'AdpType': 'Prep', 'Case': 'Acc'}","[['case', 31]]",{'LId': 'pro-1'}
11157,598,30,lidské,31.0,4.0,amod,lidský,ADJ,AANS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 31]]",
11158,598,31,jednání,28.0,26.0,nmod,jednání,NOUN,NNNS4-----A----,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['nmod:pro:acc', 28]]","{'SpaceAfter': 'No', 'LDeriv': 'jednat'}"
11159,598,32,.,6.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 6]]",
11160,599,1,Proběhla,0.0,35.0,root,proběhnout,VERB,VpQW---XR-AA--1,"{'Aspect': 'Perf', 'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
11161,599,2,zde,1.0,3.0,advmod,zde,ADV,Db-------------,{'PronType': 'Dem'},"[['advmod', 1]]",
11162,599,3,však,1.0,8.0,cc,však,CCONJ,J^-------------,,"[['cc', 1]]",{'LId': 'však-1'}
11163,599,4,rozsáhlá,6.0,4.0,amod,rozsáhlý,ADJ,AAFS1----1A----,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 6]]",
11164,599,5,statistická,6.0,4.0,amod,statistický,ADJ,AAFS1----1A----,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 6]]",
11165,599,6,analýza,1.0,27.0,nsubj,analýza,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 1]]",
11166,599,7,demografických,8.0,4.0,amod,demografický,ADJ,AANP2----1A----,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Plur', 'Polarity': 'Pos'}","[['amod', 8]]",
11167,599,8,dat,6.0,26.0,nmod,data,NOUN,NNNP2-----A----,"{'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:gen', 6]]","{'LGloss': '(údaje,_např._v_databázi)'}"
11168,599,9,a,10.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 10]]",{'LId': 'a-1'}
11169,599,10,vzorku,8.0,12.0,conj,vzorek,NOUN,NNIS2-----A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:gen', 6], ['conj', 8]]",
11170,599,11,populace,10.0,26.0,nmod,populace,NOUN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:gen', 10]]",
11171,599,12,zahrnujícího,10.0,4.0,amod,zahrnující,ADJ,AGIS2-----A----,"{'Animacy': 'Inan', 'Aspect': 'Imp', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}","[['amod', 10]]",{'LDeriv': 'zahrnovat'}
11172,599,13,ženy,12.0,29.0,obj,žena,NOUN,NNFP4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['obj', 12]]",{'SpaceAfter': 'No'}
11173,599,14,",",18.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 18]]",
11174,599,15,a,18.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 18]]",{'LId': 'a-1'}
11175,599,16,to,15.0,20.0,fixed,to,ADV,PDNS1----------,{'PronType': 'Dem'},"[['fixed', 15]]",
11176,599,17,zejména,18.0,3.0,advmod:emph,zejména,ADV,Db-------------,,"[['advmod:emph', 18]]",{'LId': 'zejména-1'}
11177,599,18,matky,13.0,5.0,appos,matka,NOUN,NNFP4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['appos', 13]]","{'SpaceAfter': 'No', 'LId': 'matka-2', 'LGloss': '(maminka)'}"
11178,599,19,.,1.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 1]]",
11179,600,1,Většina,6.0,27.0,nsubj,většina,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 6]]",
11180,600,2,informací,1.0,26.0,nmod,informace,NOUN,NNFP2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:gen', 1]]",
11181,600,3,o,5.0,7.0,case,o,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 5]]",{'LId': 'o-1'}
11182,600,4,této,5.0,16.0,det,tento,DET,PDFS6----------,"{'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Dem'}","[['det', 5]]",
11183,600,5,době,2.0,26.0,nmod,doba,NOUN,NNFS6-----A----,"{'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:o:loc', 2]]",
11184,600,6,pochází,0.0,35.0,root,pocházet,VERB,VB-S---3P-AA---,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
11185,600,7,z,8.0,7.0,case,z,ADP,RR--2----------,"{'AdpType': 'Prep', 'Case': 'Gen'}","[['case', 8]]",{'LId': 'z-1'}
11186,600,8,pohřebišť,6.0,30.0,obl,pohřebiště,NOUN,NNNP2-----A----,"{'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Plur', 'Polarity': 'Pos'}","[['obl:z:gen', 6]]",
11187,600,9,a,14.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 14]]",{'LId': 'a-1'}
11188,600,10,v,11.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 11]]",{'LId': 'v-1'}
11189,600,11,nich,12.0,26.0,nmod,on,PRON,P5XP6--3-------,"{'Case': 'Loc', 'Number': 'Plur', 'Person': '3', 'PrepCase': 'Pre', 'PronType': 'Prs'}","[['nmod:v:loc', 12]]",{'LId': 'on-1'}
11190,600,12,uložených,14.0,4.0,amod,uložený,ADJ,AAIP2----1A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['amod', 14]]",{'LDeriv': 'uložit'}
11191,600,13,pohřebních,14.0,4.0,amod,pohřební,ADJ,AAIP2----1A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos'}","[['amod', 14]]",
11192,600,14,darů,8.0,12.0,conj,dar,NOUN,NNIP2-----A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos'}","[['obl:z:gen', 6], ['conj', 8]]",{'SpaceAfter': 'No'}
11193,600,15,.,6.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 6]]",
11194,601,1,V,3.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 3]]",{'LId': 'v-1'}
11195,601,2,této,3.0,16.0,det,tento,DET,PDFS6----------,"{'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Dem'}","[['det', 3]]",
11196,601,3,době,5.0,30.0,obl,doba,NOUN,NNFS6-----A----,"{'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:v:loc', 5]]",
11197,601,4,zde,5.0,3.0,advmod,zde,ADV,Db-------------,{'PronType': 'Dem'},"[['advmod', 5]]",
11198,601,5,žilo,0.0,35.0,root,žít,VERB,VpNS---XR-AA---,"{'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
11199,601,6,jen,9.0,3.0,advmod:emph,jen,ADV,Db-------------,,"[['advmod:emph', 9]]","{'LId': 'jen-4', 'LGloss': '(pouze)'}"
11200,601,7,kolem,9.0,7.0,case,kolem,ADP,RR--2----------,"{'AdpType': 'Prep', 'Case': 'Gen'}","[['case', 9]]",{'LId': 'kolem-1'}
11201,601,8,čtyřiceti,9.0,28.0,nummod,čtyřicet,NUM,Cn-P2----------,"{'Case': 'Gen', 'Number': 'Plur', 'NumForm': 'Word', 'NumType': 'Card'}","[['nummod', 9]]",{'LNumValue': '40'}
11202,601,9,rodin,5.0,27.0,nsubj,rodina,NOUN,NNFP2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nsubj', 5], ['nsubj', 12]]",{'SpaceAfter': 'No'}
11203,601,10,",",12.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 12]]",
11204,601,11,které,12.0,27.0,nsubj,který,DET,P4FP1----------,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Int,Rel'}","[['ref', 9]]",
11205,601,12,měly,9.0,1.0,acl:relcl,mít,VERB,VpTP---XR-AA---,"{'Animacy': 'Inan', 'Gender': 'Fem,Masc', 'Number': 'Plur', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['acl:relcl', 9]]",
11206,601,13,k,14.0,7.0,case,k,ADP,RR--3----------,"{'AdpType': 'Prep', 'Case': 'Dat'}","[['case', 14]]",{'LId': 'k-1'}
11207,601,14,dispozici,12.0,30.0,obl,dispozice,NOUN,NNFS3-----A----,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:k:dat', 12]]",
11208,601,15,dostatek,12.0,29.0,obj,dostatek,NOUN,NNIS4-----A----,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 12]]",
11209,601,16,úrodné,17.0,4.0,amod,úrodný,ADJ,AAFS2----1A----,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 17]]",
11210,601,17,půdy,15.0,26.0,nmod,půda,NOUN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:gen', 15]]",
11211,601,18,a,19.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 19]]",{'LId': 'a-1'}
11212,601,19,pastvin,17.0,12.0,conj,pastvina,NOUN,NNFP2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:gen', 15], ['conj', 17]]",
11213,601,20,pro,21.0,7.0,case,pro,ADP,RR--4----------,"{'AdpType': 'Prep', 'Case': 'Acc'}","[['case', 21]]",{'LId': 'pro-1'}
11214,601,21,skot,19.0,26.0,nmod,skot,NOUN,NNIS4-----A----,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:pro:acc', 19]]",{'SpaceAfter': 'No'}
11215,601,22,.,5.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 5]]",
11216,602,1,Když,3.0,25.0,mark,když,SCONJ,"J,-------------",,"[['mark', 3]]",
11217,602,2,Řekové,3.0,27.0,nsubj,Řek,PROPN,NNMP1-----A---1,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'NameType': 'Nat', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nsubj', 3]]",
11218,602,3,rozšířili,23.0,2.0,advcl,rozšířit,VERB,VpMP---XR-AA---,"{'Animacy': 'Anim', 'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['advcl:když', 23]]",
11219,602,4,své,5.0,16.0,det,svůj,DET,P8FP4---------1,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Plur', 'Poss': 'Yes', 'PronType': 'Prs', 'Reflex': 'Yes'}","[['det', 5]]","{'LId': 'svůj-1', 'LGloss': '(přivlast.)'}"
11220,602,5,kolonie,3.0,29.0,obj,kolonie,NOUN,NNFP4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['obj', 3]]",
11221,602,6,západním,7.0,4.0,amod,západní,ADJ,AAIS7----1A----,"{'Animacy': 'Inan', 'Case': 'Ins', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 7]]",
11222,602,7,směrem,3.0,30.0,obl,směr,NOUN,NNIS7-----A----,"{'Animacy': 'Inan', 'Case': 'Ins', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:ins', 3]]",
11223,602,8,k,9.0,7.0,case,k,ADP,RR--3----------,"{'AdpType': 'Prep', 'Case': 'Dat'}","[['case', 9]]",{'LId': 'k-1'}
11224,602,9,Sicílii,7.0,26.0,nmod,Sicílie,PROPN,NNFS3-----A----,"{'Case': 'Dat', 'Gender': 'Fem', 'NameType': 'Geo', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:k:dat', 7]]",
11225,602,10,a,11.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 11]]",{'LId': 'a-1'}
11226,602,11,Itálii,9.0,12.0,conj,Itálie,PROPN,NNFS3-----A----,"{'Case': 'Dat', 'Gender': 'Fem', 'NameType': 'Geo', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:k:dat', 7], ['conj', 9]]",
11227,602,12,(,13.0,33.0,punct,(,PUNCT,Z:-------------,,"[['punct', 13]]",{'SpaceAfter': 'No'}
11228,602,13,Pithekoussae,9.0,5.0,appos,Pithekoussae,NOUN,NNXXX-----A----,{'Polarity': 'Pos'},"[['appos', 9]]",
11229,602,14,a,15.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 15]]",{'LId': 'a-1'}
11230,602,15,Cumae,13.0,12.0,conj,Cumae,NOUN,NNXXX-----A----,{'Polarity': 'Pos'},"[['appos', 9], ['conj', 13]]",{'SpaceAfter': 'No'}
11231,602,16,),13.0,33.0,punct,),PUNCT,Z:-------------,,"[['punct', 13]]",{'SpaceAfter': 'No'}
11232,602,17,",",3.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 3]]",
11233,602,18,vliv,23.0,27.0,nsubj,vliv,NOUN,NNIS1-----A----,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 23]]",
11234,602,19,nové,21.0,4.0,amod,nový,ADJ,AAFS2----1A----,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 21]]",
11235,602,20,řecké,21.0,4.0,amod,řecký,ADJ,AAFS2----1A----,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 21]]",
11236,602,21,abecedy,18.0,26.0,nmod,abeceda,NOUN,NNFS2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:gen', 18]]",
11237,602,22,ještě,23.0,3.0,advmod,ještě,ADV,Db-------------,,"[['advmod', 23]]",{'LId': 'ještě-1'}
11238,602,23,vzrostl,0.0,35.0,root,vzrůst,VERB,VpYS---XR-AA---,"{'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]","{'SpaceAfter': 'No', 'LId': 'vzrůst-1'}"
11239,602,24,.,23.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 23]]",
11240,603,1,Banány,22.0,27.0,nsubj:pass,banán,NOUN,NNIP1-----A----,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nsubj:pass', 22]]",
11241,603,2,a,5.0,8.0,cc,a,CCONJ,J^-------------,,"[['cc', 5]]",{'LId': 'a-1'}
11242,603,3,jejich,5.0,16.0,det,jeho,DET,PSXXXXP3-------,"{'Number[psor]': 'Plur', 'Person': '3', 'Poss': 'Yes', 'PronType': 'Prs'}","[['det', 5]]",{'LGloss': '(přivlast.)'}
11243,603,4,zelená,5.0,4.0,amod,zelený,ADJ,AAFS1----1A----,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 5]]",
11244,603,5,odrůda,1.0,12.0,conj,odrůda,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['conj', 1], ['nsubj:pass', 22]]",{'SpaceAfter': 'No'}
11245,603,6,",",8.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 8]]",
11246,603,7,původně,8.0,3.0,advmod,původně,ADV,Dg-------1A----,"{'Degree': 'Pos', 'Polarity': 'Pos'}","[['advmod', 8]]",{'LDeriv': 'původní'}
11247,603,8,vyšlechtěné,1.0,4.0,amod,vyšlechtěný,ADJ,AAFP1----1A----,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['amod', 1]]",{'LDeriv': 'vyšlechtit'}
11248,603,9,v,11.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 11]]",{'LId': 'v-1'}
