,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
7296,436,15,들,16,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.deul', 'LTranslit': None}"
7297,436,16,정도,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.jeong.do', 'LTranslit': None}"
7298,436,17,이다,16,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.da', 'LTranslit': None}"
7299,436,18,.,16,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7300,437,1,주요,2,11,compound,_,NOUN,NN,,,"{'Translit': '.ju.yo', 'LTranslit': None}"
7301,437,2,지형학적,3,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.ji.hyeong.hag.jeog', 'LTranslit': None}"
7302,437,3,특성이,7,27,nsubj,특성,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '특성-이', 'Translit': '.teug.seong.i', 'LTranslit': '.teug.seong'}"
7303,437,4,해안,5,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.hae.an', 'LTranslit': None}"
7304,437,5,지역과,7,3,advmod,지역,NOUN,NN+CM,{'Polite': 'Form'},,"{'SpaceAfter': 'No', 'MSeg': '지역-과', 'Translit': '.ji.yeog.gwa', 'LTranslit': '.ji.yeog'}"
7305,437,6,는,5,7,case,는,PART,AP,,,"{'Translit': '.neun', 'LTranslit': None}"
7306,437,7,상이하다는,8,1,acl:relcl,_,ADJ,JJ,{'Form': 'Adn'},,"{'Translit': '.sang.i.ha.da.neun', 'LTranslit': None}"
7307,437,8,점을,9,29,obj,점,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '점-을', 'Translit': '.jeom.eul', 'LTranslit': '.jeom'}"
7308,437,9,볼,10,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.bol', 'LTranslit': None}"
7309,437,10,때,17,3,advmod,_,NOUN,NN,,,"{'Translit': '.ddae', 'LTranslit': None}"
7310,437,11,서부,12,11,compound,_,NOUN,NN,,,"{'Translit': '.seo.bu', 'LTranslit': None}"
7311,437,12,지역과,15,3,advmod,지역,NOUN,NN+CM,{'Polite': 'Form'},,"{'SpaceAfter': 'No', 'MSeg': '지역-과', 'Translit': '.ji.yeog.gwa', 'LTranslit': '.ji.yeog'}"
7312,437,13,는,12,7,case,는,PART,AP,,,"{'Translit': '.neun', 'LTranslit': None}"
7313,437,14,상당히,15,3,advmod,_,ADV,RB,,,"{'Translit': '.sang.dang.hi', 'LTranslit': None}"
7314,437,15,다른,16,1,acl:relcl,_,ADJ,JJ,{'Form': 'Adn'},,"{'Translit': '.da.reun', 'LTranslit': None}"
7315,437,16,모습을,17,29,obj,모습,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '모습-을', 'Translit': '.mo.seub.eul', 'LTranslit': '.mo.seub'}"
7316,437,17,보인다,0,35,root,_,VERB,VV,"{'Mood': 'Ind', 'VerbForm': 'Fin', 'Voice': 'Cau'}",,"{'SpaceAfter': 'No', 'Translit': '.bo.in.da', 'LTranslit': None}"
7317,437,18,.,17,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7318,438,1,북,9,27,nsubj,_,PROPN,NNP,,,"{'Translit': '.bug', 'LTranslit': None}"
7319,438,2,알제리,1,22,goeswith,_,NOUN,,,,"{'SpaceAfter': 'No', 'Translit': '.al.je.ri', 'LTranslit': None}"
7320,438,3,는,1,7,case,는,PART,CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'Translit': '.neun', 'LTranslit': None}"
7321,438,4,온대,5,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.on.dae', 'LTranslit': None}"
7322,438,5,기후,6,11,compound,_,NOUN,NN,,,"{'Translit': '.gi.hu', 'LTranslit': None}"
7323,438,6,지역으로,9,3,advmod,지역,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '지역-으로', 'Translit': '.ji.yeog.eu.ro', 'LTranslit': '.ji.yeog'}"
7324,438,7,온화한,9,4,amod,_,ADJ,JJ,{'Form': 'Adn'},,"{'Translit': '.on.hwa.han', 'LTranslit': None}"
7325,438,8,지중해,9,11,compound,_,PROPN,NNP,,,"{'Translit': '.ji.jung.hae', 'LTranslit': None}"
7326,438,9,기후,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.gi.hu', 'LTranslit': None}"
7327,438,10,이다,9,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.da', 'LTranslit': None}"
7328,438,11,.,9,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7329,439,1,가장,2,3,advmod,_,ADV,RB,,,"{'Translit': '.ga.jang', 'LTranslit': None}"
7330,439,2,중요한,3,15,dep,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.jung.yo.han', 'LTranslit': None}"
7331,439,3,것은,8,27,nsubj,것,NOUN,NNB+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '것-은', 'Translit': '.geos.eun', 'LTranslit': '.geos'}"
7332,439,4,미시시피,5,11,compound,_,PROPN,NNP,,,"{'Translit': '.mi.si.si.pi', 'LTranslit': None}"
7333,439,5,강으로,6,3,advmod,강,NOUN,NN+CM,{'Polite': 'Form'},,"{'Proper': 'True', 'MSeg': '강-으로', 'Translit': '.gang.eu.ro', 'LTranslit': '.gang'}"
7334,439,6,흐르는,8,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.heu.reu.neun', 'LTranslit': None}"
7335,439,7,오하이오,8,11,compound,_,PROPN,NNP,,,"{'Translit': '.o.ha.i.o', 'LTranslit': None}"
7336,439,8,강,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Proper': 'True', 'Translit': '.gang', 'LTranslit': None}"
7337,439,9,이었다,8,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.eoss.da', 'LTranslit': None}"
7338,439,10,.,8,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7339,440,1,분쟁의,2,26,nmod:poss,분쟁,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '분쟁-의', 'Translit': '.bun.jaeng.yi', 'LTranslit': '.bun.jaeng'}"
7340,440,2,중심은,12,27,nsubj,중심,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '중심-은', 'Translit': '.jung.sim.eun', 'LTranslit': '.jung.sim'}"
7341,440,3,캔사스가,10,27,nsubj,캔사스,PROPN,NNP+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '캔사스-가', 'Translit': '.kaen.sa.seu.ga', 'LTranslit': '.kaen.sa.seu'}"
7342,440,4,자유,5,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.ja.yu', 'LTranslit': None}"
7343,440,5,국가,10,3,advmod,_,NOUN,NN,,,"{'Translit': '.gug.ga', 'LTranslit': None}"
7344,440,6,또는,8,8,cc,_,CCONJ,CC,,,"{'ToDo': 'cc-after-conj', 'Translit': '.ddo.neun', 'LTranslit': None}"
7345,440,7,노예,8,11,compound,_,NOUN,NN,,,"{'Translit': '.no.ye', 'LTranslit': None}"
7346,440,8,국가로,5,12,conj,국가,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '국가-로', 'Translit': '.gug.ga.ro', 'LTranslit': '.gug.ga'}"
7347,440,9,연합에,10,3,advmod,연합,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '연합-에', 'Translit': '.yeon.hab.e', 'LTranslit': '.yeon.hab'}"
7348,440,10,참여하느냐에,11,2,advcl,참여하느냐,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '참여하느냐-에', 'Translit': '.cham.yeo.ha.neu.nya.e', 'LTranslit': '.cham.yeo.ha.neu.nya'}"
7349,440,11,대한,12,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.dae.han', 'LTranslit': None}"
7350,440,12,질문,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.jil.mun', 'LTranslit': None}"
7351,440,13,이었다,12,13,cop,_,AUX,VC,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.i.eoss.da', 'LTranslit': None}"
7352,440,14,.,12,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7353,441,1,캔자스,2,11,compound,_,PROPN,NNP,,,"{'Translit': '.kaen.ja.seu', 'LTranslit': None}"
7354,441,2,사건에,3,3,advmod,사건,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '사건-에', 'Translit': '.sa.geon.e', 'LTranslit': '.sa.geon'}"
7355,441,3,대한,5,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.dae.han', 'LTranslit': None}"
7356,441,4,국가의,5,26,nmod:poss,국가,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '국가-의', 'Translit': '.gug.ga.yi', 'LTranslit': '.gug.ga'}"
7357,441,5,반응을,6,29,obj,반응,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '반응-을', 'Translit': '.ban.eung.eul', 'LTranslit': '.ban.eung'}"
7358,441,6,볼,7,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.bol', 'LTranslit': None}"
7359,441,7,때,14,3,advmod,_,NOUN,NN,,,"{'Translit': '.ddae', 'LTranslit': None}"
7360,441,8,나라가,11,27,nsubj,나라,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '나라-가', 'Translit': '.na.ra.ga', 'LTranslit': '.na.ra'}"
7361,441,9,얼마나,10,3,advmod,_,ADV,RB,,,"{'Translit': '.eol.ma.na', 'LTranslit': None}"
7362,441,10,깊게,11,2,advcl,_,ADJ,JJ,{'Form': 'Compl'},,"{'Translit': '.gip.ge', 'LTranslit': None}"
7363,441,11,나뉘어졌는가를,12,9,ccomp,나뉘어졌는가,PART,VV+CM,"{'Case': 'Acc', 'Polite': 'Form', 'PronType': 'Int', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Pass'}",,"{'MSeg': '나뉘어졌는가-를', 'Translit': '.na.nwi.eo.jyeoss.neun.ga.reul', 'LTranslit': '.na.nwi.eo.jyeoss.neun.ga'}"
7364,441,12,알,13,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.al', 'LTranslit': None}"
7365,441,13,수,14,27,nsubj,_,NOUN,NNB,,,"{'Translit': '.su', 'LTranslit': None}"
7366,441,14,있다,0,35,root,_,ADJ,JJ,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,"{'SpaceAfter': 'No', 'Translit': '.iss.da', 'LTranslit': None}"
7367,441,15,.,14,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7368,442,1,색,2,3,advmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.saeg', 'LTranslit': None}"
7369,442,2,이라는,3,1,acl:relcl,_,VERB,VV,{'Form': 'Adn'},,"{'Translit': '.i.ra.neun', 'LTranslit': None}"
7370,442,3,측면에서,8,3,advmod,측면,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '측면-에서', 'Translit': '.cheug.myeon.e.seo', 'LTranslit': '.cheug.myeon'}"
7371,442,4,이파리는,8,27,nsubj,이파리,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '이파리-는', 'Translit': '.i.pa.ri.neun', 'LTranslit': '.i.pa.ri'}"
7372,442,5,상당히,6,3,advmod,_,ADV,RB,,,"{'Translit': '.sang.dang.hi', 'LTranslit': None}"
7373,442,6,다양한,7,1,acl:relcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.da.yang.han', 'LTranslit': None}"
7374,442,7,녹색을,8,29,obj,녹색,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '녹색-을', 'Translit': '.nog.saeg.eul', 'LTranslit': '.nog.saeg'}"
7375,442,8,보였는데,13,1,acl:relcl,_,VERB,VV,"{'Form': 'Compl', 'Tense': 'Past', 'Voice': 'Cau'}",,"{'Translit': '.bo.yeoss.neun.de', 'LTranslit': None}"
7376,442,9,노란색에서,10,3,advmod,노란색,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '노란색-에서', 'Translit': '.no.ran.saeg.e.seo', 'LTranslit': '.no.ran.saeg'}"
7377,442,10,파란색까지,13,3,advmod,파란색,NOUN,NN+AP,,,"{'MSeg': '파란색-까지', 'Translit': '.pa.ran.saeg.gga.ji', 'LTranslit': '.pa.ran.saeg'}"
7378,442,11,그,12,16,det,_,DET,DT,,,"{'Translit': '.geu', 'LTranslit': None}"
7379,442,12,범위가,13,27,nsubj,범위,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '범위-가', 'Translit': '.beom.wi.ga', 'LTranslit': '.beom.wi'}"
7380,442,13,다양하였다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.da.yang.ha.yeoss.da', 'LTranslit': None}"
7381,442,14,.,13,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7382,443,1,미,2,11,compound,_,PROPN,NNP,,,"{'Translit': '.mi', 'LTranslit': None}"
7383,443,2,대륙,3,11,compound,_,NOUN,NN,,,"{'Proper': 'True', 'Translit': '.dae.ryug', 'LTranslit': None}"
7384,443,3,전반에,4,3,advmod,전반,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '전반-에', 'Translit': '.jeon.ban.e', 'LTranslit': '.jeon.ban'}"
7385,443,4,거주하던,5,1,acl:relcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.geo.ju.ha.deon', 'LTranslit': None}"
7386,443,5,원주민은,10,27,nsubj,원주민,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '원주민-은', 'Translit': '.weon.ju.min.eun', 'LTranslit': '.weon.ju.min'}"
7387,443,6,주요,7,11,compound,_,NOUN,NN,,,"{'Translit': '.ju.yo', 'LTranslit': None}"
7388,443,7,치료의,8,26,nmod:poss,치료,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '치료-의', 'Translit': '.chi.ryo.yi', 'LTranslit': '.chi.ryo'}"
7389,443,8,수단으로,10,3,advmod,수단,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '수단-으로', 'Translit': '.su.dan.eu.ro', 'LTranslit': '.su.dan'}"
7390,443,9,그것에,10,3,advmod,그것,PRON,PRD+CM,{'Polite': 'Form'},,"{'MSeg': '그것-에', 'Translit': '.geu.geos.e', 'LTranslit': '.geu.geos'}"
7391,443,10,의존하였다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.yi.jon.ha.yeoss.da', 'LTranslit': None}"
7392,443,11,.,10,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7393,444,1,북서,5,11,compound,_,PROPN,NNP,,,"{'Translit': '.bug.seo', 'LTranslit': None}"
7394,444,2,유럽,1,22,goeswith,_,NOUN,,,,"{'SpaceAfter': 'No', 'Translit': '.yu.reob', 'LTranslit': None}"
7395,444,3,과,1,7,case,과,PART,CP,{'Polite': 'Form'},,"{'Translit': '.gwa', 'LTranslit': None}"
7396,444,4,우크라이나,1,12,conj,_,PROPN,NNP,,,"{'Translit': '.u.keu.ra.i.na', 'LTranslit': None}"
7397,444,5,지역,6,11,compound,_,NOUN,NN,,,"{'Translit': '.ji.yeog', 'LTranslit': None}"
7398,444,6,내,7,11,compound,_,NOUN,NNB,,,"{'Translit': '.nae', 'LTranslit': None}"
7399,444,7,교회는,16,27,nsubj,교회,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '교회-는', 'Translit': '.gyo.hoe.neun', 'LTranslit': '.gyo.hoe'}"
7400,444,8,종종,16,3,advmod,_,ADV,RB,,,"{'Translit': '.jong.jong', 'LTranslit': None}"
7401,444,9,종려,10,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.jong.ryeo', 'LTranslit': None}"
7402,444,10,주일,11,11,compound,_,NOUN,NN,,,"{'Translit': '.ju.il', 'LTranslit': None}"
7403,444,11,행사에서,16,3,advmod,행사,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '행사-에서', 'Translit': '.haeng.sa.e.seo', 'LTranslit': '.haeng.sa'}"
7404,444,12,야자나무,13,11,compound,_,NOUN,NN,,,"{'Translit': '.ya.ja.na.mu', 'LTranslit': None}"
7405,444,13,대신,16,3,advmod,_,NOUN,NN,,,"{'Translit': '.dae.sin', 'LTranslit': None}"
7406,444,14,버드나무,15,11,compound,_,NOUN,NN,,,"{'Translit': '.beo.deu.na.mu', 'LTranslit': None}"
7407,444,15,가지를,16,29,obj,가지,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '가지-를', 'Translit': '.ga.ji.reul', 'LTranslit': '.ga.ji'}"
7408,444,16,사용하였다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.sa.yong.ha.yeoss.da', 'LTranslit': None}"
7409,444,17,.,16,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7410,445,1,알프스,2,11,compound,_,PROPN,NNP,,,"{'Translit': '.al.peu.seu', 'LTranslit': None}"
7411,445,2,산맥은,13,27,nsubj,산맥,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'Proper': 'True', 'MSeg': '산맥-은', 'Translit': '.san.maeg.eun', 'LTranslit': '.san.maeg'}"
7412,445,3,저지대,4,11,compound,_,NOUN,NN,,,"{'Translit': '.jeo.ji.dae', 'LTranslit': None}"
7413,445,4,유럽,5,11,compound,_,PROPN,NNP,,,"{'Translit': '.yu.reob', 'LTranslit': None}"
7414,445,5,지역에,13,3,advmod,지역,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '지역-에', 'Translit': '.ji.yeog.e', 'LTranslit': '.ji.yeog'}"
7415,445,6,식수,13,29,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.sig.su', 'LTranslit': None}"
7416,445,7,",",8,33,punct,",",PUNCT,",",,,"{'Translit': ',', 'LTranslit': None}"
7417,445,8,관개,6,12,conj,_,NOUN,NN,,,"{'Translit': '.gwan.gae', 'LTranslit': None}"
7418,445,9,및,12,8,cc,_,CCONJ,CC,,,"{'ToDo': 'cc-after-conj', 'Translit': '.mich', 'LTranslit': None}"
7419,445,10,수력,11,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.su.ryeog', 'LTranslit': None}"
7420,445,11,발전,12,11,compound,_,NOUN,NN,,,"{'Translit': '.bal.jeon', 'LTranslit': None}"
7421,445,12,자원을,6,12,conj,자원,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '자원-을', 'Translit': '.ja.weon.eul', 'LTranslit': '.ja.weon'}"
7422,445,13,제공한다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.je.gong.han.da', 'LTranslit': None}"
7423,445,14,.,13,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7424,446,1,알프스는,25,27,nsubj,알프스,PROPN,NNP+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '알프스-는', 'Translit': '.al.peu.seu.neun', 'LTranslit': '.al.peu.seu'}"
7425,446,2,유럽의,5,26,nmod:poss,유럽,PROPN,NNP+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '유럽-의', 'Translit': '.yu.reob.yi', 'LTranslit': '.yu.reob'}"
7426,446,3,전체,4,11,compound,_,NOUN,NN,,,"{'Translit': '.jeon.che', 'LTranslit': None}"
7427,446,4,토지,5,11,compound,_,NOUN,NN,,,"{'Translit': '.to.ji', 'LTranslit': None}"
7428,446,5,면적,6,11,compound,_,NOUN,NN,,,"{'Translit': '.myeon.jeog', 'LTranslit': None}"
7429,446,6,중,8,11,compound,_,NOUN,NNB,,,"{'Translit': '.jung', 'LTranslit': None}"
7430,446,7,11,8,28,nummod,11,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '11', 'LTranslit': None}"
7431,446,8,%에,9,3,advmod,%,NOUN,NNB+CM,{'Polite': 'Form'},,"{'MSeg': '%-에', 'Translit': '%.e', 'LTranslit': '%'}"
7432,446,9,불과하지만,25,2,advcl,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': '.bul.gwa.ha.ji.man', 'LTranslit': None}"
7433,446,10,특히,15,3,advmod,_,ADV,RB,,,"{'Translit': '.teug.hi', 'LTranslit': None}"
7434,446,11,건조,12,11,compound,_,NOUN,NN,,,"{'Translit': '.geon.jo', 'LTranslit': None}"
7435,446,12,지대와,25,3,advmod,지대,NOUN,NN+CP,{'Polite': 'Form'},,"{'MSeg': '지대-와', 'Translit': '.ji.dae.wa', 'LTranslit': '.ji.dae'}"
7436,446,13,여름,14,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.yeo.reum', 'LTranslit': None}"
7437,446,14,기간,15,11,compound,_,NOUN,NN,,,"{'Translit': '.gi.gan', 'LTranslit': None}"
7438,446,15,동안에는,12,12,conj,동안,NOUN,NN+CM,{'Polite': 'Form'},,"{'MSeg': '동안-에는', 'Translit': '.dong.an.e.neun', 'LTranslit': '.dong.an'}"
7439,446,16,저지대,17,11,compound,_,NOUN,NN,,,"{'Translit': '.jeo.ji.dae', 'LTranslit': None}"
7440,446,17,유럽,18,11,compound,_,PROPN,NNP,,,"{'Translit': '.yu.reob', 'LTranslit': None}"
7441,446,18,지역의,20,26,nmod:poss,지역,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '지역-의', 'Translit': '.ji.yeog.yi', 'LTranslit': '.ji.yeog'}"
7442,446,19,수자원,20,11,compound,_,NOUN,NN,,,"{'Translit': '.su.ja.weon', 'LTranslit': None}"
7443,446,20,공급량,21,11,compound,_,NOUN,NN,,,"{'Translit': '.gong.geub.ryang', 'LTranslit': None}"
7444,446,21,중,24,11,compound,_,NOUN,NNB,,,"{'Translit': '.jung', 'LTranslit': None}"
7445,446,22,최대,24,11,compound,_,NOUN,NN,,,"{'Translit': '.choe.dae', 'LTranslit': None}"
7446,446,23,90,24,28,nummod,90,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '90', 'LTranslit': None}"
7447,446,24,%를,25,29,obj,%,NOUN,NNB+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '%-를', 'Translit': '%.reul', 'LTranslit': '%'}"
7448,446,25,차지한다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.cha.ji.han.da', 'LTranslit': None}"
7449,446,26,.,25,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7450,447,1,밀라노와,2,3,advmod,밀라노,PROPN,NNP+CM,{'Polite': 'Form'},,"{'MSeg': '밀라노-와', 'Translit': '.mil.ra.no.wa', 'LTranslit': '.mil.ra.no'}"
7451,447,2,같은,3,1,acl:relcl,_,ADJ,JJ,{'Form': 'Adn'},,"{'Translit': '.gat.eun', 'LTranslit': None}"
7452,447,3,도시는,10,27,nsubj,도시,NOUN,NN+CM,"{'Case': 'Nom', 'Polite': 'Form'}",,"{'MSeg': '도시-는', 'Translit': '.do.si.neun', 'LTranslit': '.do.si'}"
7453,447,4,수자원,5,11,compound,_,NOUN,NN,,,"{'Translit': '.su.ja.weon', 'LTranslit': None}"
7454,447,5,공급량,6,11,compound,_,NOUN,NN,,,"{'Translit': '.gong.geub.ryang', 'LTranslit': None}"
7455,447,6,중,8,11,compound,_,NOUN,NNB,,,"{'Translit': '.jung', 'LTranslit': None}"
7456,447,7,80,8,28,nummod,80,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '80', 'LTranslit': None}"
7457,447,8,%를,10,29,obj,%,NOUN,NNB+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '%-를', 'Translit': '%.reul', 'LTranslit': '%'}"
7458,447,9,알프스에,10,3,advmod,알프스,PROPN,NNP+CM,{'Polite': 'Form'},,"{'MSeg': '알프스-에', 'Translit': '.al.peu.seu.e', 'LTranslit': '.al.peu.seu'}"
7459,447,10,의존한다,0,35,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.yi.jon.han.da', 'LTranslit': None}"
7460,447,11,.,10,33,punct,.,PUNCT,.,,,"{'Translit': '.', 'LTranslit': None}"
7461,448,1,강을,2,29,obj,강,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '강-을', 'Translit': '.gang.eul', 'LTranslit': '.gang'}"
7462,448,2,이용해,14,2,advcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.i.yong.hae', 'LTranslit': None}"
7463,448,3,500,4,28,nummod,500,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '500', 'LTranslit': None}"
7464,448,4,개,5,11,compound,_,NOUN,NNB,,,"{'Translit': '.gae', 'LTranslit': None}"
7465,448,5,이상의,7,26,nmod:poss,이상,NOUN,NN+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '이상-의', 'Translit': '.i.sang.yi', 'LTranslit': '.i.sang'}"
7466,448,6,수력,7,11,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.su.ryeog', 'LTranslit': None}"
7467,448,7,발전소를,9,29,obj,발전소,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '발전소-를', 'Translit': '.bal.jeon.so.reul', 'LTranslit': '.bal.jeon.so'}"
7468,448,8,운영하고,9,6,aux,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '.un.yeong.ha.go', 'LTranslit': None}"
7469,448,9,있으며,14,2,advcl,_,VERB,VX,{'Form': 'Compl'},,"{'Translit': '.iss.eu.myeo', 'LTranslit': None}"
7470,448,10,최대,12,11,compound,_,NOUN,NN,,,"{'Translit': '.choe.dae', 'LTranslit': None}"
7471,448,11,200,12,28,nummod,200,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '200', 'LTranslit': None}"
7472,448,12,킬로와트의,13,26,nmod:poss,킬로와트,NOUN,NNB+CM,"{'Case': 'Gen', 'Polite': 'Form'}",,"{'MSeg': '킬로와트-의', 'Translit': '.kil.ro.wa.teu.yi', 'LTranslit': '.kil.ro.wa.teu'}"
7473,448,13,전력을,14,29,obj,전력,NOUN,NN+CM,"{'Case': 'Acc', 'Polite': 'Form'}",,"{'MSeg': '전력-을', 'Translit': '.jeon.ryeog.eul', 'LTranslit': '.jeon.ryeog'}"
