,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
12117,569,9,平均,10,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'píngjūn'}"
12118,569,10,水平,11,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shuǐpíng'}"
12119,569,11,高,22,15.0,dep,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'gāo'}"
12120,569,12,10%,11,29.0,obj,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '10%'}"
12121,569,13,時,11,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'shí'}"
12122,569,14,，,11,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12123,569,15,衝突,16,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': '衝tū'}"
12124,569,16,發生,18,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'fāshēng'}"
12125,569,17,的,16,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12126,569,18,機率,22,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jīlǜ'}"
12127,569,19,就,22,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'jiù'}"
12128,569,20,會,22,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'huì'}"
12129,569,21,大概,22,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'dàgài'}"
12130,569,22,降低,44,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'jiàngdī'}"
12131,569,23,3%,22,29.0,obj,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '3%'}"
12132,569,24,；,22,33.0,punct,_,PUNCT,:,,,"{'SpaceAfter': 'No', 'Translit': '；'}"
12133,569,25,而,44,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': ""'ér""}"
12134,569,26,當,33,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'dāng'}"
12135,569,27,增長率,33,27.0,nsubj,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'zēngzhǎnglǜ'}"
12136,569,28,比,32,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'bǐ'}"
12137,569,29,研究,32,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'yánjiū'}"
12138,569,30,的,29,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12139,569,31,平均,32,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'píngjūn'}"
12140,569,32,數據,33,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shùjù'}"
12141,569,33,高,44,37.0,xcomp,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'gāo'}"
12142,569,34,1%,33,29.0,obj,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '1%'}"
12143,569,35,時,33,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'shí'}"
12144,569,36,，,33,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12145,569,37,內戰,38,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'nèizhàn'}"
12146,569,38,發生,40,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'fāshēng'}"
12147,569,39,的,38,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12148,569,40,機率,44,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jīlǜ'}"
12149,569,41,就,44,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'jiù'}"
12150,569,42,會,44,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'huì'}"
12151,569,43,大概,44,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'dàgài'}"
12152,569,44,降低,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'jiàngdī'}"
12153,569,45,1%,44,29.0,obj,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '1%'}"
12154,569,46,。,44,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12155,570,1,這,2,16.0,det,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'zhè'}"
12156,570,2,項,3,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'xiàng'}"
12157,570,3,研究,4,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'yánjiū'}"
12158,570,4,說明,24,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'shuōmíng'}"
12159,570,5,了,4,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'le'}"
12160,570,6,這,8,16.0,det,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'zhè'}"
12161,570,7,三,8,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'sān'}"
12162,570,8,項,9,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'xiàng'}"
12163,570,9,因素,15,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'yīnsù'}"
12164,570,10,是,15,13.0,cop,_,AUX,VC,,,"{'SpaceAfter': 'No', 'Translit': 'shì'}"
12165,570,11,放棄,15,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'fàngqì'}"
12166,570,12,叛亂,11,37.0,xcomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'pànluàn'}"
12167,570,13,的,11,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12168,570,14,收益,15,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shōuyì'}"
12169,570,15,指標,4,9.0,ccomp,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhǐbiāo'}"
12170,570,16,，,4,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12171,570,17,因,18,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'yīn'}"
12172,570,18,此,24,30.0,obl,_,PRON,PRD,,,"{'SpaceAfter': 'No', 'Translit': 'cǐ'}"
12173,570,19,較低,22,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'jiàodī'}"
12174,570,20,的,19,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12175,570,21,放棄,22,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'fàngqì'}"
12176,570,22,收益,24,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shōuyì'}"
12177,570,23,會,24,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'huì'}"
12178,570,24,鼓勵,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'gǔlì'}"
12179,570,25,叛亂,27,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'pànluàn'}"
12180,570,26,的,25,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12181,570,27,發生,24,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'fāshēng'}"
12182,570,28,。,24,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12183,571,1,換,2,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'huàn'}"
12184,571,2,言,47,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'yán'}"
12185,571,3,之,2,29.0,obj,_,PRON,PRD,,,"{'SpaceAfter': 'No', 'Translit': 'zhī'}"
12186,571,4,，,2,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12187,571,5,如果,33,25.0,mark,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'rúguǒ'}"
12188,571,6,年輕,8,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'niánqīng'}"
12189,571,7,的,6,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12190,571,8,男性,19,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'nánxìng'}"
12191,571,9,（,17,33.0,punct,_,PUNCT,(,,,"{'SpaceAfter': 'No', 'Translit': '（'}"
12192,571,10,他們,17,27.0,nsubj,_,PRON,PRP,"{'Number': 'Plur', 'Person': '3'}",,"{'SpaceAfter': 'No', 'Translit': 'tāmen'}"
12193,571,11,是,17,13.0,cop,_,AUX,VC,,,"{'SpaceAfter': 'No', 'Translit': 'shì'}"
12194,571,12,內戰,13,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'nèizhàn'}"
12195,571,13,參戰者,17,26.0,nmod,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'cānzhànzhě'}"
12196,571,14,的,13,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12197,571,15,主要,17,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'zhǔyào'}"
12198,571,16,組成,17,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zǔchéng'}"
12199,571,17,部分,19,15.0,dep,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'bùfēn'}"
12200,571,18,）,17,33.0,punct,_,PUNCT,),,,"{'SpaceAfter': 'No', 'Translit': '）'}"
12201,571,19,有,33,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'yǒu'}"
12202,571,20,接受,19,37.0,xcomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'jiēshòu'}"
12203,571,21,教育,20,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jiàoyù'}"
12204,571,22,，,24,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12205,571,23,或,24,8.0,cc,_,CCONJ,CC,,,"{'SpaceAfter': 'No', 'Translit': 'huò'}"
12206,571,24,擁有,19,12.0,conj,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'yōngyǒu'}"
12207,571,25,滿意,27,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'mǎnyì'}"
12208,571,26,的,25,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12209,571,27,薪資,24,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'xīnzī'}"
12210,571,28,，,19,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12211,571,29,並,33,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': '並'}"
12212,571,30,能,33,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'néng'}"
12213,571,31,合理,33,3.0,advmod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'hélǐ'}"
12214,571,32,地,33,25.0,mark:adv,_,PART,DEV,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12215,571,33,假設,47,37.0,xcomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'jiǎshè'}"
12216,571,34,他們,37,27.0,nsubj,_,PRON,PRP,"{'Number': 'Plur', 'Person': '3'}",,"{'SpaceAfter': 'No', 'Translit': 'tāmen'}"
12217,571,35,未來,37,30.0,obl:tmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'wèilái'}"
12218,571,36,會,37,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'huì'}"
12219,571,37,獲得,33,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'huòde'}"
12220,571,38,成功,37,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'chénggōng'}"
12221,571,39,，,33,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12222,571,40,那麼,47,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'nàme'}"
12223,571,41,他們,42,27.0,nsubj,_,PRON,PRP,"{'Number': 'Plur', 'Person': '3'}",,"{'SpaceAfter': 'No', 'Translit': 'tāmen'}"
12224,571,42,參與,45,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'cānyǔ'}"
12225,571,43,叛亂,42,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'pànluàn'}"
12226,571,44,的,42,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12227,571,45,機率,47,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'jīlǜ'}"
12228,571,46,會,47,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'huì'}"
12229,571,47,降低,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'jiàngdī'}"
12230,571,48,。,47,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12231,572,1,已,2,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'yǐ'}"
12232,572,2,有,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'yǒu'}"
12233,572,3,人,4,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rén'}"
12234,572,4,提出,2,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'tíchū'}"
12235,572,5,較低,8,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'jiàodī'}"
12236,572,6,的,5,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12237,572,7,人均,8,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'rénjūn'}"
12238,572,8,收入,16,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shōurù'}"
12239,572,9,是,13,13.0,cop,_,AUX,VC,,,"{'SpaceAfter': 'No', 'Translit': 'shì'}"
12240,572,10,抱怨,11,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'bàoyuàn'}"
12241,572,11,憤懣,13,1.0,acl:relcl,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'fèn懣'}"
12242,572,12,的,11,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12243,572,13,起因,16,2.0,advcl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'qǐyīn'}"
12244,572,14,，,13,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12245,572,15,會,16,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'huì'}"
12246,572,16,推動,4,9.0,ccomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'tuīdòng'}"
12247,572,17,武裝,18,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'wǔzhuāng'}"
12248,572,18,暴亂,16,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'bàoluàn'}"
12249,572,19,。,2,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12250,573,1,對,4,26.0,nmod,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'duì'}"
12251,573,2,自由,1,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zìyóu'}"
12252,573,3,的,1,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12253,573,4,保障,17,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'bǎozhàng'}"
12254,573,5,保證,17,2.0,advcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'bǎo證'}"
12255,573,6,了,5,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'le'}"
12256,573,7,能,8,6.0,aux,_,AUX,MD,,,"{'SpaceAfter': 'No', 'Translit': 'néng'}"
12257,573,8,化解,5,37.0,xcomp,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'huàjiě'}"
12258,573,9,公共,10,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'gōnggòng'}"
12259,573,10,內部,13,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'nèibù'}"
12260,573,11,的,10,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12261,573,12,緊張,13,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'jǐnzhāng'}"
12262,573,13,關係,8,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'guān係'}"
12263,573,14,，,5,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12264,573,15,把,16,7.0,case,_,ADP,BB,{'Voice': 'Cau'},,"{'SpaceAfter': 'No', 'Translit': 'bǎ'}"
12265,573,16,帝國,17,30.0,obl:patient,_,NOUN,NN,,,"{'Proper': 'True', 'SpaceAfter': 'No', 'Translit': 'dìguó'}"
12266,573,17,轉變,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'zhuǎnbiàn'}"
12267,573,18,為,17,25.0,mark:prt,_,VERB,VC,,,"{'SpaceAfter': 'No', 'Translit': 'wèi'}"
12268,573,19,更,20,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'gèng'}"
12269,573,20,和諧,22,4.0,amod,_,ADJ,JJ,,,"{'SpaceAfter': 'No', 'Translit': 'hé諧'}"
12270,573,21,的,20,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12271,573,22,地方,18,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'defāng'}"
12272,573,23,。,17,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12273,574,1,於,3,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': '於'}"
12274,574,2,1916,3,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '1916'}"
12275,574,3,年,4,30.0,obl,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'nián'}"
12276,574,4,發生,7,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'fāshēng'}"
12277,574,5,的,4,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12278,574,6,阿拉伯,7,11.0,compound,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': ""'ālābó""}"
12279,574,7,起義,8,27.0,nsubj,_,NOUN,NN,,,"{'Proper': 'True', 'SpaceAfter': 'No', 'Translit': 'qǐyì'}"
12280,574,8,扭轉,32,15.0,dep,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'niǔzhuǎn'}"
12281,574,9,了,8,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'le'}"
12282,574,10,對抗,14,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'duìkàng'}"
12283,574,11,奧斯曼人,10,29.0,obj,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': '奧sī曼rén'}"
12284,574,12,的,10,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12285,574,13,中東,14,11.0,compound,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'zhōngdōng'}"
12286,574,14,戰線,16,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhànxiàn'}"
12287,574,15,的,14,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12288,574,16,局勢,8,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'júshì'}"
12289,574,17,，,8,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12290,574,18,在,19,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
12291,574,19,此,32,30.0,obl,_,PRON,PRD,,,"{'SpaceAfter': 'No', 'Translit': 'cǐ'}"
12292,574,20,之前,19,7.0,case:loc,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zhīqián'}"
12293,574,21,，,19,33.0,punct,_,PUNCT,",",,,"{'SpaceAfter': 'No', 'Translit': '，'}"
12294,574,22,奧斯曼人,32,27.0,nsubj,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': '奧sī曼rén'}"
12295,574,23,在,29,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
12296,574,24,戰爭,25,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhànzhēng'}"
12297,574,25,開始,29,1.0,acl:relcl,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'kāishǐ'}"
12298,574,26,的,25,25.0,mark:rel,_,PART,DEC,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12299,574,27,前,29,16.0,det,_,DET,DT,,,"{'SpaceAfter': 'No', 'Translit': 'qián'}"
12300,574,28,兩,29,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'liǎng'}"
12301,574,29,年,32,30.0,obl,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'nián'}"
12302,574,30,似乎,32,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'shìhu'}"
12303,574,31,還是,32,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'háishì'}"
12304,574,32,佔據,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': '佔jù'}"
12305,574,33,優勢,32,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'yōushì'}"
12306,574,34,的,32,17.0,discourse:sp,_,PART,UH,,,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12307,574,35,。,32,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12308,575,1,本書,8,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'běnshū'}"
12309,575,2,在,5,7.0,case,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zài'}"
12310,575,3,多,4,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': 'duō'}"
12311,575,4,個,5,10.0,clf,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'gè'}"
12312,575,5,段落,8,30.0,obl,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'duànluò'}"
12313,575,6,中,5,7.0,case:loc,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'zhōng'}"
12314,575,7,詳細,8,3.0,advmod,_,ADV,RB,,,"{'SpaceAfter': 'No', 'Translit': 'xiángxì'}"
12315,575,8,探討,0,35.0,root,_,VERB,VV,,,"{'SpaceAfter': 'No', 'Translit': 'tàntǎo'}"
12316,575,9,了,8,6.0,aux,_,PART,AS,{'Aspect': 'Perf'},,"{'SpaceAfter': 'No', 'Translit': 'le'}"
12317,575,10,戰爭,17,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhànzhēng'}"
12318,575,11,對,17,26.0,nmod,_,ADP,IN,,,"{'SpaceAfter': 'No', 'Translit': 'duì'}"
12319,575,12,人類,13,11.0,compound,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'rénlèi'}"
12320,575,13,社會,11,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shèhuì'}"
12321,575,14,及,15,8.0,cc,_,CCONJ,CC,,,"{'SpaceAfter': 'No', 'Translit': 'jí'}"
12322,575,15,文化,13,12.0,conj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'wénhuà'}"
12323,575,16,的,11,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12324,575,17,傷害,8,29.0,obj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'shānghài'}"
12325,575,18,。,8,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12326,576,1,道明會,2,11.0,compound,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'dàomínghuì'}"
12327,576,2,牧師,10,27.0,nsubj,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'mùshī'}"
12328,576,3,海因里希,2,5.0,appos,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'hǎiyīnlǐxī'}"
12329,576,4,·,5,33.0,punct,_,PUNCT,/,,,"{'Proper': 'True', 'SpaceAfter': 'No', 'Translit': '·'}"
12330,576,5,克雷默,2,21.0,flat:name,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': 'kèléimò'}"
12331,576,6,是,10,13.0,cop,_,AUX,VC,,,"{'SpaceAfter': 'No', 'Translit': 'shì'}"
12332,576,7,薩爾茲堡,8,11.0,compound,_,PROPN,NNP,,,"{'SpaceAfter': 'No', 'Translit': ""sà'ěr茲bǎo""}"
12333,576,8,大主教,10,26.0,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'dàzhǔjiào'}"
12334,576,9,的,8,7.0,case,_,PART,DEC,{'Case': 'Gen'},,"{'SpaceAfter': 'No', 'Translit': 'de'}"
12335,576,10,助理,0,35.0,root,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'Translit': 'zhùlǐ'}"
12336,576,11,。,10,33.0,punct,_,PUNCT,.,,,{'Translit': '。'}
12337,577,1,1538,2,28.0,nummod,_,NUM,CD,{'NumType': 'Card'},,"{'SpaceAfter': 'No', 'Translit': '1538'}"
12338,577,2,年,7,30.0,obl:tmod,_,NOUN,NNB,,,"{'SpaceAfter': 'No', 'Translit': 'nián'}"
